WaveHs	WaveTp	WaveDirection	CraneWire Max Tension	CraneWire Min Tension	sling1 Max Tension	sling1 Min Tension	sling2 Max Tension	sling2 Min Tension	sling3 Max Tension	sling3 Min Tension	sling4 Max Tension	sling4 Min Tension
3.300000	14.000000	180.000000	119.708084	46.600170	31.004553	12.254866	33.407684	12.296275	33.407684	12.296275	31.004553	12.254866
3.300000	14.000000	180.000000	123.028122	40.043224	33.134869	10.799558	33.088455	10.106891	33.088455	10.106891	33.134869	10.799558
3.300000	14.000000	180.000000	107.085464	49.651497	28.716257	13.119304	28.809647	13.114074	28.809647	13.114074	28.716257	13.119304
3.300000	14.000000	180.000000	115.266479	46.754189	30.242523	12.284234	31.837976	12.304019	31.837976	12.304019	30.242523	12.284234
3.300000	14.000000	180.000000	105.948433	49.226391	28.456593	12.972945	28.458645	12.981739	28.458645	12.981739	28.456593	12.972945
3.300000	14.000000	180.000000	106.555374	46.019459	28.142929	12.104048	29.163816	12.113680	29.163816	12.113680	28.142929	12.104048
3.300000	14.000000	180.000000	113.438019	34.859531	30.467136	9.044985	30.550816	9.047511	30.550816	9.047511	30.467136	9.044985
3.300000	14.000000	180.000000	126.314720	42.155449	33.635258	11.010743	35.347095	11.033617	35.347095	11.033617	33.635258	11.010743
3.300000	14.000000	180.000000	111.146164	34.287472	29.885403	8.888229	30.261763	8.898409	30.261763	8.898409	29.885403	8.888229
3.300000	14.000000	180.000000	108.589828	41.999935	29.076265	11.016006	29.941730	11.007204	29.941730	11.007204	29.076265	11.016006
3.300000	14.000000	195.000000	121.418205	45.147285	31.655064	11.859939	33.424419	10.345716	34.770206	11.907723	32.904064	11.859749
3.300000	14.000000	195.000000	124.350319	30.664051	33.462330	8.185627	33.696560	7.484123	33.601921	7.583025	33.357807	8.331059
3.300000	14.000000	195.000000	110.136818	56.781246	29.584656	15.032057	29.668962	15.039848	29.601360	15.047548	29.536564	15.057053
3.300000	14.000000	195.000000	115.707115	39.141232	30.706041	10.194217	32.200520	10.199317	31.679363	10.228534	30.453630	10.207489
3.300000	14.000000	195.000000	106.768379	42.149109	28.744762	11.025847	28.714020	11.033659	28.647171	11.054656	28.636385	11.041214
3.300000	14.000000	195.000000	112.160255	40.142490	30.130795	10.499236	30.234669	10.486596	30.191580	10.491574	30.136745	10.505354
3.300000	14.000000	195.000000	118.790878	22.263197	31.941883	5.575161	32.024048	5.590160	31.983637	5.583039	31.944151	5.604778
3.300000	14.000000	195.000000	127.486427	30.026310	34.422142	7.631831	36.058491	7.666090	34.804222	7.801047	34.069241	7.679569
3.300000	14.000000	195.000000	121.028053	27.061014	32.594315	6.906543	32.632355	6.904342	32.586555	6.930120	32.582664	6.912686
3.300000	14.000000	195.000000	112.326088	43.361320	30.213974	11.374573	30.234598	11.386587	30.195057	11.388333	30.199549	11.386948
3.500000	7.000000	165.000000	283.809967	0.284678	79.124611	0.000000	88.325661	0.000000	79.842323	0.000000	86.481857	0.000000
3.500000	7.000000	165.000000	188.721436	33.890446	47.246376	10.639955	53.945946	7.317677	55.723263	6.814235	49.221889	10.316833
3.500000	7.000000	165.000000	162.606155	1.544478	45.385735	0.000000	45.972336	0.000000	44.648201	0.000000	48.262032	0.000000
3.500000	7.000000	165.000000	128.755402	47.552135	33.829006	12.522749	35.967491	12.479188	35.536884	11.179098	34.046867	12.505848
3.500000	7.000000	165.000000	129.334122	34.694405	34.892761	9.028008	35.761765	8.943017	35.532246	8.953304	35.168743	9.028899
3.500000	7.000000	165.000000	142.109467	9.401859	37.265118	2.059468	40.244846	2.150361	39.361240	2.092276	36.710464	2.055380
3.500000	7.000000	165.000000	152.934540	14.926461	40.214531	3.660279	43.188343	3.605982	42.410194	3.616151	40.245537	3.652857
3.500000	7.000000	165.000000	188.667419	1.249071	50.490257	0.000000	56.051792	0.000000	51.450119	0.000000	54.032166	0.000000
3.500000	7.000000	165.000000	145.785294	40.006004	37.705757	10.513760	43.686375	10.330211	40.725525	9.404157	36.315693	10.558025
3.500000	7.000000	165.000000	238.100143	0.000000	63.804695	0.000000	75.640839	0.000000	69.366173	0.000000	65.919685	0.000000
3.500000	7.000000	180.000000	228.804398	0.959493	60.438538	0.000000	65.685493	0.000000	65.685493	0.000000	60.438538	0.000000
3.500000	7.000000	180.000000	172.363419	50.480778	44.178280	14.438156	49.057999	11.845278	49.057999	11.845278	44.178280	14.438156
3.500000	7.000000	180.000000	182.226761	1.299638	50.271618	0.000000	48.977356	0.000000	48.977356	0.000000	50.271618	0.000000
3.500000	7.000000	180.000000	136.084412	31.745935	35.128883	8.131804	38.221878	8.259398	38.221878	8.259398	35.128883	8.131804
3.500000	7.000000	180.000000	127.019409	40.128876	33.792976	10.527855	34.676914	10.419930	34.676914	10.419930	33.792976	10.527855
3.500000	7.000000	180.000000	145.640747	13.158319	40.187241	2.942998	39.278263	3.264247	39.278263	3.264247	40.187241	2.942998
3.500000	7.000000	180.000000	116.694023	1.601428	31.614349	0.000000	32.031815	0.000000	32.031815	0.000000	31.614349	0.000000
3.500000	7.000000	180.000000	218.289612	1.088042	64.969902	0.000000	60.090092	0.000000	60.090092	0.000000	64.969902	0.000000
3.500000	7.000000	180.000000	129.599640	39.504940	33.885490	10.338597	36.442295	10.321796	36.442295	10.321796	33.885490	10.338597
3.500000	7.000000	180.000000	323.080261	0.000000	85.729210	0.000000	89.287621	0.000000	89.287621	0.000000	85.729210	0.000000
3.500000	7.000000	195.000000	295.596985	0.184944	83.555405	0.000000	82.993713	0.000000	91.404785	0.000000	83.497940	0.000000
3.500000	7.000000	195.000000	180.913193	26.038363	50.051907	6.664184	50.871723	5.686415	48.159222	6.511848	47.393921	7.496524
3.500000	7.000000	195.000000	198.422516	0.661451	61.432400	0.000000	51.423363	0.000000	55.728352	0.000000	54.749275	0.000000
3.500000	7.000000	195.000000	140.510040	29.879652	37.930359	7.613176	38.174885	7.661082	38.487740	7.785598	37.768478	7.672104
3.500000	7.000000	195.000000	134.749893	28.717266	36.717785	7.408437	37.057087	7.297020	38.038628	7.281855	36.227905	7.399825
3.500000	7.000000	195.000000	149.238174	1.339898	40.626953	0.000000	40.586361	0.000000	41.673332	0.000000	41.009544	0.000000
3.500000	7.000000	195.000000	146.907562	1.164961	41.076847	0.000000	39.664612	0.000000	40.402534	0.000000	40.387863	0.000000
3.500000	7.000000	195.000000	250.571976	0.030626	71.827621	0.000000	76.465012	0.000000	65.159073	0.000000	65.140167	0.000000
3.500000	7.000000	195.000000	155.707993	37.042557	38.491444	9.648434	46.805164	9.620074	46.686237	9.651372	39.635017	9.656355
3.500000	7.000000	195.000000	381.665253	0.000000	114.548080	0.000000	119.972031	0.000000	112.063713	0.000000	113.752876	0.000000
3.500000	8.000000	165.000000	176.154678	1.988906	45.807285	0.256478	50.645634	0.000000	50.034031	0.000000	45.662014	0.099319
3.500000	8.000000	165.000000	141.243225	4.592841	38.061749	0.746429	38.632881	0.790118	38.373837	0.790507	38.073933	0.739774
3.500000	8.000000	165.000000	179.592194	0.365247	50.148155	0.000000	49.212864	0.000000	52.238033	0.000000	49.162712	0.000000
3.500000	8.000000	165.000000	120.024170	15.826756	32.182106	3.763415	34.611874	3.928524	33.501808	3.858220	32.338970	3.773304
3.500000	8.000000	165.000000	151.022110	1.624776	40.410789	0.000000	41.587620	0.000000	42.039894	0.000000	40.030884	0.000000
3.500000	8.000000	165.000000	385.791016	0.000000	104.827736	0.000000	115.279419	0.000000	108.187164	0.000000	123.356956	0.000000
3.500000	8.000000	165.000000	125.495773	43.510555	33.755779	11.407663	33.945194	11.522552	33.901367	11.471497	33.820324	11.368958
3.500000	8.000000	165.000000	164.141998	4.400547	44.037708	0.661233	45.471676	0.797378	45.288067	0.728963	43.505066	0.679912
3.500000	8.000000	165.000000	126.202530	17.845736	34.125149	4.436350	33.989609	4.367018	33.988602	4.382092	34.259003	4.444747
3.500000	8.000000	165.000000	180.051575	1.143682	51.130066	0.000000	51.782307	0.000000	51.330574	0.000000	52.296886	0.000000
3.500000	8.000000	180.000000	171.753281	5.022072	45.685070	0.995866	48.383560	0.748350	48.383560	0.748350	45.685070	0.995866
3.500000	8.000000	180.000000	145.202164	1.488461	39.609913	0.000000	42.555660	0.000000	42.555660	0.000000	39.609913	0.000000
3.500000	8.000000	180.000000	179.754501	0.723972	49.375118	0.000000	52.297268	0.000000	52.297268	0.000000	49.375118	0.000000
3.500000	8.000000	180.000000	121.046761	12.592642	31.795155	2.910725	34.178692	2.995110	34.178692	2.995110	31.795155	2.910725
3.500000	8.000000	180.000000	158.475281	1.414543	42.849506	0.000000	43.059261	0.000000	43.059261	0.000000	42.849506	0.000000
3.500000	8.000000	180.000000	314.635406	0.000000	92.252632	0.000000	82.750298	0.000000	82.750298	0.000000	92.252632	0.000000
3.500000	8.000000	180.000000	125.158928	33.982803	33.615860	8.717530	34.003269	8.918277	34.003269	8.918277	33.615860	8.717530
3.500000	8.000000	180.000000	159.571716	1.654668	41.783569	0.000000	45.272068	0.000000	45.272068	0.000000	41.783569	0.000000
3.500000	8.000000	180.000000	117.346664	11.950943	31.722374	2.751741	32.674637	2.801041	32.674637	2.801041	31.722374	2.751741
3.500000	8.000000	180.000000	224.168137	1.124421	63.076893	0.000000	65.326118	0.000000	65.326118	0.000000	63.076893	0.000000
3.500000	8.000000	195.000000	205.325439	1.729807	55.447861	0.000000	57.753479	0.000000	59.319321	0.163052	53.991989	0.000000
3.500000	8.000000	195.000000	154.216507	0.940399	42.694073	0.000000	43.601685	0.000000	41.999153	0.000000	44.370625	0.000000
3.500000	8.000000	195.000000	223.670319	0.000000	63.944283	0.000000	58.639946	0.000000	59.660973	0.000000	64.672707	0.000000
3.500000	8.000000	195.000000	123.486008	1.525476	33.730007	0.000000	34.675957	0.000000	36.104382	0.000000	33.469872	0.000000
3.500000	8.000000	195.000000	166.004120	1.380377	44.870678	0.000000	46.189983	0.000000	45.128403	0.000000	45.349068	0.000000
3.500000	8.000000	195.000000	387.046051	0.000000	122.392570	0.000000	111.918228	0.000000	120.948410	0.000000	114.863083	0.000000
3.500000	8.000000	195.000000	136.202911	29.822382	36.994846	7.734683	36.656929	7.654372	36.542843	7.641739	36.848583	7.712411
3.500000	8.000000	195.000000	171.161819	1.121065	47.784309	0.000000	48.348824	0.000000	47.266163	0.000000	47.264309	0.000000
3.500000	8.000000	195.000000	130.002731	5.385606	35.049080	0.943897	35.100922	0.999288	35.154957	1.018583	35.022133	0.949875
3.500000	8.000000	195.000000	267.052063	0.849585	71.123497	0.000000	82.270729	0.000000	73.821915	0.000000	76.924828	0.000000
3.500000	10.000000	165.000000	137.085587	11.898872	37.025795	2.723115	37.061203	2.864846	36.999687	2.754966	37.167023	2.735424
3.500000	10.000000	165.000000	148.909454	12.057048	40.252399	2.790257	40.053162	2.776709	40.150150	2.789508	40.332649	2.775423
3.500000	10.000000	165.000000	171.374054	1.282922	47.313942	0.000000	50.007011	0.000000	46.900249	0.000000	51.029915	0.000000
3.500000	10.000000	165.000000	119.022072	25.980398	32.154537	6.561798	31.833857	6.706298	31.907623	6.642039	32.262417	6.511526
3.500000	10.000000	165.000000	135.418564	15.242508	36.581985	3.703610	36.432056	3.669060	36.461094	3.674636	36.628502	3.691192
3.500000	10.000000	165.000000	401.791504	0.000000	106.399071	0.000000	107.256088	0.000000	109.275696	0.000000	122.358978	0.000000
3.500000	10.000000	165.000000	115.723190	39.549561	31.173922	10.300628	31.073778	10.434844	31.100840	10.338287	31.244619	10.301505
3.500000	10.000000	165.000000	135.064102	19.758423	36.125381	4.841355	36.948978	5.030168	36.671688	4.951813	35.997284	4.772427
3.500000	10.000000	165.000000	117.341515	38.895138	31.491486	10.183096	31.704561	10.114315	31.652393	10.118710	31.491102	10.196146
3.500000	10.000000	165.000000	171.137436	1.157307	48.571381	0.000000	46.313702	0.000000	49.987068	0.000000	45.961594	0.000000
3.500000	10.000000	180.000000	141.523804	16.375807	37.698479	3.975638	38.753212	3.997744	38.753212	3.997744	37.698479	3.975638
3.500000	10.000000	180.000000	171.421448	4.325102	46.509796	0.697258	46.253113	0.694927	46.253113	0.694927	46.509796	0.697258
3.500000	10.000000	180.000000	183.065857	1.213035	50.636391	0.000000	49.754814	0.000000	49.754814	0.000000	50.636391	0.000000
3.500000	10.000000	180.000000	120.322304	10.850307	32.608334	2.509079	32.183094	2.495872	32.183094	2.495872	32.608334	2.509079
3.500000	10.000000	180.000000	138.093369	1.387927	36.745655	0.000000	39.641487	0.000000	39.641487	0.000000	36.745655	0.000000
3.500000	10.000000	180.000000	430.006622	0.000000	129.733871	0.000000	114.104347	0.000000	114.104347	0.000000	129.733871	0.000000
3.500000	10.000000	180.000000	118.210304	37.146374	32.057224	9.616573	31.896290	9.726830	31.896290	9.726830	32.057224	9.616573
3.500000	10.000000	180.000000	137.611938	19.103266	37.385719	4.734405	36.882504	4.681027	36.882504	4.681027	37.385719	4.734405
3.500000	10.000000	180.000000	130.262512	28.284733	35.234726	7.266282	35.024353	7.237473	35.024353	7.237473	35.234726	7.266282
3.500000	10.000000	180.000000	178.543701	0.725760	48.244648	0.000000	50.195389	0.000000	50.195389	0.000000	48.244648	0.000000
3.500000	10.000000	195.000000	155.382721	1.684874	42.390057	0.000000	41.758724	0.000000	41.652233	0.000000	42.247383	0.000000
3.500000	10.000000	195.000000	178.200439	5.930597	47.869667	1.093685	48.468513	1.126161	48.549297	1.097903	47.966000	1.119239
3.500000	10.000000	195.000000	289.207794	0.500699	91.462517	0.000000	80.722885	0.000000	78.868111	0.000000	73.453293	0.000000
3.500000	10.000000	195.000000	127.569061	10.855056	34.159801	2.461522	34.494091	2.509571	34.602188	2.590704	34.275467	2.458620
3.500000	10.000000	195.000000	148.985397	1.230810	40.935993	0.000000	42.888859	0.000000	42.459229	0.000000	41.334190	0.000000
3.500000	10.000000	195.000000	449.145935	0.000000	136.879135	0.000000	123.219002	0.000000	133.395508	0.000000	129.771851	0.000000
3.500000	10.000000	195.000000	124.518967	33.009285	33.496819	8.538385	33.580399	8.548828	33.595181	8.550623	33.510330	8.569386
3.500000	10.000000	195.000000	149.476196	1.933394	40.620445	0.000000	40.645988	0.000000	40.615414	0.019910	40.689175	0.000000
3.500000	10.000000	195.000000	130.300339	24.833544	35.172146	6.333234	35.089832	6.287697	35.082890	6.289428	35.146702	6.334660
3.500000	10.000000	195.000000	242.631378	0.000000	65.070374	0.000000	75.273682	0.000000	64.864098	0.000000	63.407879	0.000000
3.500000	12.000000	165.000000	145.236313	10.804730	39.213432	2.482180	39.217831	2.448491	39.300751	2.466230	39.194103	2.443278
3.500000	12.000000	165.000000	120.671463	36.353611	32.477844	9.493153	32.497765	9.433743	32.493969	9.454961	32.494328	9.444198
3.500000	12.000000	165.000000	138.692612	38.018059	36.532795	9.925556	38.043373	9.883231	38.253490	9.900836	36.952297	9.894849
3.500000	12.000000	165.000000	125.583450	43.822632	33.594944	11.530223	34.052643	11.435197	34.094742	11.435239	33.668266	11.541282
3.500000	12.000000	165.000000	115.871483	50.392807	30.072596	13.360191	32.229843	13.229542	32.493294	13.248513	30.307207	13.357303
3.500000	12.000000	165.000000	225.554688	0.630359	55.792297	0.000000	62.414837	0.000000	66.896767	0.000000	58.825729	0.000000
3.500000	12.000000	165.000000	116.311897	40.114731	31.319468	10.477010	31.232121	10.497585	31.257132	10.473237	31.376017	10.471290
3.500000	12.000000	165.000000	117.525345	1.505077	30.285355	0.000000	33.641266	0.000000	33.211758	0.000000	29.815460	0.000000
3.500000	12.000000	165.000000	113.160088	45.918839	30.417931	12.068536	30.406765	12.090309	30.428204	12.063542	30.449099	12.051366
3.500000	12.000000	165.000000	185.366882	0.398480	52.677757	0.000000	49.628227	0.000000	54.447433	0.000000	50.444221	0.000000
3.500000	12.000000	180.000000	150.593918	6.732231	40.754089	1.334000	40.613911	1.347347	40.613911	1.347347	40.754089	1.334000
3.500000	12.000000	180.000000	126.844208	24.684729	34.204384	6.272269	34.139336	6.236296	34.139336	6.236296	34.204384	6.272269
3.500000	12.000000	180.000000	146.764938	33.390541	38.988049	8.663269	40.291168	8.626304	40.291168	8.626304	38.988049	8.663269
3.500000	12.000000	180.000000	122.477112	33.500443	32.772549	8.783076	33.335331	8.558406	33.335331	8.558406	32.772549	8.783076
3.500000	12.000000	180.000000	114.840424	46.603012	30.830946	12.211751	31.888924	12.297961	31.888924	12.297961	30.830946	12.211751
3.500000	12.000000	180.000000	250.647018	0.000000	59.824047	0.000000	74.275383	0.000000	74.275383	0.000000	59.824047	0.000000
3.500000	12.000000	180.000000	113.911240	38.820087	30.645151	10.145299	30.654510	10.110196	30.654510	10.110196	30.645151	10.145299
3.500000	12.000000	180.000000	116.392113	1.383466	29.862757	0.000000	33.101913	0.000000	33.101913	0.000000	29.862757	0.000000
3.500000	12.000000	180.000000	114.729965	44.824314	30.863724	11.771119	30.863768	11.784888	30.863768	11.784888	30.863724	11.771119
3.500000	12.000000	180.000000	189.064560	0.921419	52.032028	0.000000	52.902779	0.000000	52.902779	0.000000	52.032028	0.000000
3.500000	12.000000	195.000000	155.620346	1.827791	42.235477	0.000000	42.328098	0.010604	41.855381	0.000413	42.800415	0.000000
3.500000	12.000000	195.000000	133.660431	9.709503	36.147999	2.130058	35.893467	2.176482	35.942425	2.131024	36.268047	2.181651
3.500000	12.000000	195.000000	150.350342	27.068293	39.846352	6.911932	41.616528	6.883523	41.463799	6.840461	39.903412	6.953467
3.500000	12.000000	195.000000	136.616150	29.841187	36.730839	7.670247	36.966587	7.649580	37.048225	7.630612	36.757824	7.689008
3.500000	12.000000	195.000000	116.429970	39.374657	30.557549	10.181290	33.188957	10.319074	32.928009	10.378167	30.544022	10.237370
3.500000	12.000000	195.000000	310.193390	0.827904	78.309990	0.000000	95.365364	0.000000	90.514977	0.000000	82.327591	0.000000
3.500000	12.000000	195.000000	127.604195	29.200596	34.380760	7.491138	34.406132	7.483506	34.429504	7.483451	34.366779	7.514215
3.500000	12.000000	195.000000	121.200638	1.247859	30.362114	0.000000	34.934681	0.000000	34.596512	0.000000	30.753798	0.000000
3.500000	12.000000	195.000000	118.641708	37.836365	31.978067	9.854369	31.929646	9.851395	31.899799	9.867435	31.942411	9.861656
3.500000	12.000000	195.000000	222.186066	0.000000	60.214478	0.000000	67.248749	0.000000	58.998966	0.000000	62.142185	0.000000
3.500000	14.000000	165.000000	124.921890	36.736488	33.332886	9.578002	33.836700	9.546586	33.915958	9.554445	33.462063	9.566160
3.500000	14.000000	165.000000	110.222984	61.244404	29.312027	16.295744	30.516880	16.231304	30.726801	16.243149	29.392637	16.254786
3.500000	14.000000	165.000000	112.116493	50.948360	29.576576	13.477335	30.897160	13.441460	31.121683	13.452097	29.667498	13.438422
3.500000	14.000000	165.000000	116.176743	43.210136	31.272829	11.360950	31.145170	11.330214	31.224199	11.325691	31.428688	11.337928
3.500000	14.000000	165.000000	109.298882	42.148476	29.334337	10.998294	29.343868	11.091805	29.387627	11.032979	29.362263	11.004656
3.500000	14.000000	165.000000	119.841011	24.644131	32.215992	6.290720	32.246223	6.266343	32.280849	6.277577	32.258774	6.263319
3.500000	14.000000	165.000000	104.843903	59.651814	28.129751	15.848392	28.149801	15.833361	28.244226	15.825828	28.120193	15.828166
3.500000	14.000000	165.000000	112.065529	51.885098	29.386652	13.740008	30.540075	13.680075	31.443201	13.654594	29.680206	13.747687
3.500000	14.000000	165.000000	103.330513	64.482323	27.726448	17.158234	27.736385	17.169481	27.755577	17.148247	27.802317	17.144836
3.500000	14.000000	165.000000	122.009605	47.836628	31.654648	12.603769	33.790714	12.614097	34.035404	12.600369	31.855436	12.585401
3.500000	14.000000	180.000000	129.395660	33.303410	34.674019	8.624877	35.053135	8.619468	35.053135	8.619468	34.674019	8.624877
3.500000	14.000000	180.000000	109.614479	59.704926	29.353525	15.848198	30.391069	15.831987	30.391069	15.831987	29.353525	15.848198
3.500000	14.000000	180.000000	110.397057	52.962303	29.664604	14.006975	30.599295	13.863397	30.599295	13.863397	29.664604	14.006975
3.500000	14.000000	180.000000	123.124756	37.399479	33.178467	9.725328	33.147312	9.752687	33.147312	9.752687	33.178467	9.725328
3.500000	14.000000	180.000000	109.386932	45.178810	29.363543	11.867996	29.397745	11.881079	29.397745	11.881079	29.363543	11.867996
3.500000	14.000000	180.000000	127.743141	15.224711	34.436691	3.682500	34.425831	3.692794	34.425831	3.692794	34.436691	3.682500
3.500000	14.000000	180.000000	104.874039	57.775734	28.132000	15.312286	28.204937	15.321854	28.204937	15.321854	28.132000	15.312286
3.500000	14.000000	180.000000	110.964554	52.920345	29.233618	14.033447	30.777411	13.946007	30.777411	13.946007	29.233618	14.033447
3.500000	14.000000	180.000000	103.268562	63.029987	27.743210	16.753153	27.731915	16.757935	27.731915	16.757935	27.743210	16.753153
3.500000	14.000000	180.000000	118.456902	47.047176	31.321882	12.372223	32.414558	12.388945	32.414558	12.388945	31.321882	12.372223
3.500000	14.000000	195.000000	138.984573	29.696091	37.276257	7.622404	37.855129	7.632645	37.815834	7.626719	37.185791	7.642025
3.500000	14.000000	195.000000	110.591080	58.016815	29.365992	15.359244	31.220896	15.353345	30.573616	15.344614	29.350254	15.399838
3.500000	14.000000	195.000000	116.821800	47.232075	31.601107	12.419193	31.456089	12.432143	31.250639	12.419182	31.437450	12.453180
3.500000	14.000000	195.000000	127.566193	21.524950	34.444420	5.370208	34.332848	5.397423	34.341534	5.410899	34.430996	5.401967
3.500000	14.000000	195.000000	110.191704	39.206089	29.580784	10.250574	29.648918	10.220388	29.593782	10.230329	29.563803	10.254494
3.500000	14.000000	195.000000	137.249756	8.317962	37.149879	1.767620	37.070305	1.825754	37.012745	1.800276	37.123634	1.801920
3.500000	14.000000	195.000000	104.439003	53.425137	27.999283	14.113186	28.292175	14.120315	28.214022	14.134105	28.022135	14.135057
3.500000	14.000000	195.000000	113.831970	52.158745	29.614616	13.786053	32.558781	13.780010	31.445568	13.801848	29.530085	13.782568
3.500000	14.000000	195.000000	103.489204	60.050167	27.812540	15.928713	27.816320	15.934229	27.786810	15.959605	27.772940	15.936316
3.500000	14.000000	195.000000	129.567490	43.435970	34.108940	11.383745	36.292572	11.389819	35.854553	11.395864	33.687973	11.395012
